9.500E-02	7.944E+02	1.415E+00	7.958E+02	1.558E-04	1.399E-04	0.8977	
1.000E-01	7.899E+02	1.356E+00	7.912E+02	1.621E-04	1.461E-04	0.9011	
1.250E-01	7.564E+02	1.128E+00	7.575E+02	1.944E-04	1.779E-04	0.9155	
1.500E-01	7.145E+02	9.684E-01	7.154E+02	2.283E-04	2.115E-04	0.9265	
1.750E-01	6.714E+02	8.508E-01	6.722E+02	2.643E-04	2.472E-04	0.9353	
2.000E-01	6.305E+02	7.602E-01	6.312E+02	3.027E-04	2.853E-04	0.9425	
2.250E-01	5.932E+02	6.880E-01	5.939E+02	3.436E-04	3.259E-04	0.9485	
2.500E-01	5.597E+02	6.291E-01	5.604E+02	3.869E-04	3.689E-04	0.9535	
2.750E-01	5.300E+02	5.797E-01	5.306E+02	4.328E-04	4.145E-04	0.9578	
3.000E-01	5.035E+02	5.377E-01	5.041E+02	4.812E-04	4.626E-04	0.9614	
3.500E-01	4.590E+02	4.704E-01	4.595E+02	5.852E-04	5.661E-04	0.9673	
4.000E-01	4.230E+02	4.187E-01	4.234E+02	6.987E-04	6.789E-04	0.9718	
4.500E-01	3.933E+02	3.778E-01	3.937E+02	8.212E-04	8.009E-04	0.9752	
5.000E-01	3.683E+02	3.445E-01	3.687E+02	9.526E-04	9.316E-04	0.9780	
5.500E-01	3.469E+02	3.169E-01	3.472E+02	1.092E-03	1.071E-03	0.9802	
6.000E-01	3.281E+02	2.935E-01	3.284E+02	1.241E-03	1.218E-03	0.9821	
6.500E-01	3.116E+02	2.735E-01	3.119E+02	1.397E-03	1.374E-03	0.9836	
7.000E-01	2.969E+02	2.561E-01	2.972E+02	1.561E-03	1.538E-03	0.9849	
7.500E-01	2.837E+02	2.409E-01	2.840E+02	1.733E-03	1.709E-03	0.9860	
8.000E-01	2.718E+02	2.275E-01	2.720E+02	1.913E-03	1.888E-03	0.9870	
8.500E-01	2.610E+02	2.155E-01	2.612E+02	2.101E-03	2.075E-03	0.9878	
9.000E-01	2.511E+02	2.048E-01	2.513E+02	2.296E-03	2.270E-03	0.9885	
9.500E-01	2.420E+02	1.952E-01	2.422E+02	2.499E-03	2.472E-03	0.9891	
1.000E+00	2.337E+02	1.864E-01	2.339E+02	2.709E-03	2.681E-03	0.9897	
1.250E+00	2.003E+02	1.526E-01	2.005E+02	3.867E-03	3.835E-03	0.9917	
1.500E+00	1.763E+02	1.295E-01	1.764E+02	5.200E-03	5.163E-03	0.9930	
1.750E+00	1.580E+02	1.127E-01	1.581E+02	6.699E-03	6.658E-03	0.9938	
2.000E+00	1.435E+02	9.986E-02	1.436E+02	8.361E-03	8.315E-03	0.9945	
2.250E+00	1.317E+02	8.973E-02	1.318E+02	1.018E-02	1.013E-02	0.9949	
2.500E+00	1.219E+02	8.153E-02	1.220E+02	1.215E-02	1.210E-02	0.9953	
2.750E+00	1.136E+02	7.474E-02	1.137E+02	1.428E-02	1.422E-02	0.9955	
3.000E+00	1.065E+02	6.903E-02	1.065E+02	1.655E-02	1.648E-02	0.9958	
3.500E+00	9.484E+01	5.994E-02	9.490E+01	2.153E-02	2.145E-02	0.9961	
4.000E+00	8.571E+01	5.303E-02	8.576E+01	2.708E-02	2.699E-02	0.9963	
4.500E+00	7.834E+01	4.759E-02	7.838E+01	3.319E-02	3.308E-02	0.9965	
5.000E+00	7.224E+01	4.318E-02	7.228E+01	3.984E-02	3.971E-02	0.9967	
5.500E+00	6.711E+01	3.955E-02	6.715E+01	4.702E-02	4.687E-02	0.9968	
6.000E+00	6.272E+01	3.649E-02	6.276E+01	5.473E-02	5.456E-02	0.9969	
6.500E+00	5.892E+01	3.388E-02	5.896E+01	6.295E-02	6.276E-02	0.9970	
7.000E+00	5.560E+01	3.163E-02	5.563E+01	7.169E-02	7.148E-02	0.9971	
7.500E+00	5.266E+01	2.967E-02	5.269E+01	8.093E-02	8.069E-02	0.9971	
8.000E+00	5.005E+01	2.795E-02	5.008E+01	9.067E-02	9.041E-02	0.9972	
8.500E+00	4.771E+01	2.641E-02	4.774E+01	1.009E-01	1.006E-01	0.9972	
9.000E+00	4.560E+01	2.505E-02	4.562E+01	1.116E-01	1.113E-01	0.9973	
9.500E+00	4.368E+01	2.382E-02	4.371E+01	1.228E-01	1.225E-01	0.9973	
1.000E+01	4.194E+01	2.271E-02	4.196E+01	1.345E-01	1.341E-01	0.9973	
1.250E+01	3.509E+01	1.844E-02	3.511E+01	1.999E-01	1.994E-01	0.9975	
1.500E+01	3.032E+01	1.554E-02	3.033E+01	2.768E-01	2.761E-01	0.9976	
1.750E+01	2.678E+01	1.345E-02	2.679E+01	3.647E-01	3.638E-01	0.9976	
2.000E+01	2.405E+01	1.187E-02	2.406E+01	4.633E-01	4.622E-01	0.9977	
2.500E+01	2.009E+01	9.619E-03	2.010E+01	6.917E-01	6.902E-01	0.9978	
2.750E+01	1.861E+01	8.793E-03	1.861E+01	8.211E-01	8.193E-01	0.9978	
3.000E+01	1.735E+01	8.100E-03	1.736E+01	9.602E-01	9.582E-01	0.9978	
3.500E+01	1.533E+01	7.003E-03	1.534E+01	1.267E+00	1.265E+00	0.9979	
4.000E+01	1.378E+01	6.173E-03	1.378E+01	1.612E+00	1.609E+00	0.9979	
4.500E+01	1.254E+01	5.522E-03	1.255E+01	1.993E+00	1.989E+00	0.9980	
5.000E+01	1.154E+01	4.998E-03	1.155E+01	2.408E+00	2.404E+00	0.9980	
5.500E+01	1.071E+01	4.567E-03	1.071E+01	2.858E+00	2.853E+00	0.9980	
6.000E+01	1.000E+01	4.205E-03	1.001E+01	3.342E+00	3.335E+00	0.9981	
6.500E+01	9.398E+00	3.898E-03	9.401E+00	3.858E+00	3.850E+00	0.9981	
7.000E+01	8.874E+00	3.633E-03	8.878E+00	4.405E+00	4.397E+00	0.9981	
7.500E+01	8.416E+00	3.403E-03	8.420E+00	4.984E+00	4.974E+00	0.9981	
8.000E+01	8.012E+00	3.201E-03	8.015E+00	5.593E+00	5.582E+00	0.9981	
8.500E+01	7.652E+00	3.022E-03	7.655E+00	6.231E+00	6.220E+00	0.9982	
9.000E+01	7.329E+00	2.862E-03	7.332E+00	6.899E+00	6.886E+00	0.9982	
9.500E+01	7.039E+00	2.719E-03	7.042E+00	7.595E+00	7.581E+00	0.9982	
1.000E+02	6.776E+00	2.590E-03	6.778E+00	8.319E+00	8.304E+00	0.9982	
1.250E+02	5.760E+00	2.095E-03	5.762E+00	1.234E+01	1.232E+01	0.9983	
1.500E+02	5.068E+00	1.762E-03	5.070E+00	1.698E+01	1.695E+01	0.9983	
1.750E+02	4.566E+00	1.522E-03	4.567E+00	2.218E+01	2.215E+01	0.9984	
2.000E+02	4.185E+00	1.340E-03	4.186E+00	2.791E+01	2.786E+01	0.9984	
2.250E+02	3.886E+00	1.198E-03	3.887E+00	3.411E+01	3.406E+01	0.9984	
2.500E+02	3.645E+00	1.084E-03	3.646E+00	4.076E+01	4.070E+01	0.9985	
2.750E+02	3.448E+00	9.902E-04	3.449E+00	4.782E+01	4.774E+01	0.9985	
3.000E+02	3.283E+00	9.116E-04	3.284E+00	5.525E+01	5.517E+01	0.9985	
3.500E+02	3.024E+00	7.874E-04	3.024E+00	7.115E+01	7.104E+01	0.9986	
4.000E+02	2.830E+00	6.936E-04	2.830E+00	8.826E+01	8.814E+01	0.9986	
4.500E+02	2.680E+00	6.202E-04	2.681E+00	1.064E+02	1.063E+02	0.9987	
5.000E+02	2.561E+00	5.612E-04	2.562E+00	1.255E+02	1.254E+02	0.9987	
5.500E+02	2.466E+00	5.126E-04	2.466E+00	1.454E+02	1.452E+02	0.9987	
6.000E+02	2.385E+00	4.720E-04	2.386E+00	1.660E+02	1.658E+02	0.9988	
6.500E+02	2.318E+00	4.375E-04	2.318E+00	1.873E+02	1.871E+02	0.9988	
7.000E+02	2.261E+00	4.079E-04	2.261E+00	2.092E+02	2.089E+02	0.9988	
7.500E+02	2.212E+00	3.820E-04	2.213E+00	2.315E+02	2.312E+02	0.9988	
8.000E+02	2.171E+00	3.594E-04	2.171E+00	2.543E+02	2.540E+02	0.9989	
8.500E+02	2.135E+00	3.393E-04	2.135E+00	2.776E+02	2.772E+02	0.9989	
9.000E+02	2.103E+00	3.215E-04	2.103E+00	3.012E+02	3.008E+02	0.9989	
9.500E+02	2.076E+00	3.054E-04	2.076E+00	3.251E+02	3.247E+02	0.9989	
1.000E+03	2.051E+00	2.910E-04	2.052E+00	3.493E+02	3.490E+02	0.9990	
1.500E+03	1.916E+00	1.984E-04	1.916E+00	6.030E+02	6.025E+02	0.9991	
2.000E+03	1.869E+00	1.513E-04	1.869E+00	8.677E+02	8.670E+02	0.9992	
2.500E+03	1.854E+00	1.227E-04	1.854E+00	1.137E+03	1.136E+03	0.9993	
3.000E+03	1.852E+00	1.033E-04	1.852E+00	1.406E+03	1.406E+03	0.9993	
4.000E+03	1.865E+00	7.889E-05	1.865E+00	1.945E+03	1.944E+03	0.9994	
5.000E+03	1.885E+00	6.400E-05	1.885E+00	2.478E+03	2.477E+03	0.9995	
6.000E+03	1.907E+00	5.396E-05	1.907E+00	3.005E+03	3.004E+03	0.9995	
7.000E+03	1.927E+00	4.670E-05	1.927E+00	3.527E+03	3.526E+03	0.9996	
8.000E+03	1.947E+00	4.122E-05	1.947E+00	4.043E+03	4.042E+03	0.9996	
9.000E+03	1.965E+00	3.692E-05	1.965E+00	4.554E+03	4.553E+03	0.9996	
1.000E+04	1.982E+00	3.345E-05	1.982E+00	5.061E+03	5.059E+03	0.9997	
